Site Name,Local cell ID,Reference signal power,Sector,Band
BAR_0048_LM,17,182,BAR_0048_sect4,L2100
BAR_0048_LM,25,170,,
BAR_0048_LM,28,182,,
BAR_0048_LM,104,152,BAR_0048_sect1,L1800²
BAR_0048_LM,105,152,BAR_0048_sect2,L1800²
BAR_0048_LM,106,152,BAR_0048_sect3,L1800²
BAR_0048_LM,114,152,BAR_0048_sect4,L1800²
BAR_0048_LM,125,152,,
BAR_0043_LM,1,182,BAR_0043_sect1,L800
BAR_0043_LM,2,182,BAR_0043_sect2,L800
BAR_0043_LM,3,182,BAR_0043_sect3,L800
BAR_0043_LM,4,170,BAR_0043_sect1,L1800
BAR_0043_LM,5,170,BAR_0043_sect2,L1800
BAR_0043_LM,6,170,BAR_0043_sect3,L1800
BAR_0043_LM,7,182,BAR_0043_sect1,L2100
BAR_0043_LM,8,182,BAR_0043_sect2,L2100
BAR_0043_LM,9,182,BAR_0043_sect3,L2100
BAR_0043_LM,11,182,BAR_0043_sect4,L800
BAR_0043_LM,14,170,BAR_0043_sect4,L1800
BAR_0043_LM,17,182,BAR_0043_sect4,L2100
BAR_0043_LM,26,182,,
BAR_0043_LM,29,182,,
BAR_0043_LM,104,152,BAR_0043_sect1,L1800²
BAR_0043_LM,105,152,BAR_0043_sect2,L1800²
BAR_0043_LM,106,152,BAR_0043_sect3,L1800²
BAR_0043_LM,114,152,BAR_0043_sect4,L1800²
BAR_0043_LM,126,152,,
BAR_0039_LM,1,170,BAR_0039_sect1,L800
BAR_0039_LM,2,170,BAR_0039_sect2,L800
BAR_0039_LM,3,170,BAR_0039_sect3,L800
BAR_0039_LM,7,182,BAR_0039_sect1,L2100
BAR_0039_LM,8,182,BAR_0039_sect2,L2100
BAR_0039_LM,9,182,BAR_0039_sect3,L2100
BAR_0052_LM,1,182,BAR_0052_sect1,L800
BAR_0052_LM,2,182,BAR_0052_sect2,L800
BAR_0052_LM,3,182,BAR_0052_sect3,L800
BAR_0052_LM,4,170,BAR_0052_sect1,L1800
BAR_0052_LM,5,170,BAR_0052_sect2,L1800
BAR_0052_LM,6,170,BAR_0052_sect3,L1800
BAR_0052_LM,7,182,BAR_0052_sect1,L2100
BAR_0052_LM,8,182,BAR_0052_sect2,L2100
BAR_0052_LM,9,182,BAR_0052_sect3,L2100
BAR_0052_LM,104,152,BAR_0052_sect1,L1800²
BAR_0052_LM,105,152,BAR_0052_sect2,L1800²
BAR_0052_LM,106,152,BAR_0052_sect3,L1800²
BAR_0050_LM,1,182,BAR_0050_sect1,L800
BAR_0050_LM,2,182,BAR_0050_sect2,L800
BAR_0050_LM,3,182,BAR_0050_sect3,L800
BAR_0050_LM,4,170,BAR_0050_sect1,L1800
BAR_0050_LM,5,170,BAR_0050_sect2,L1800
BAR_0050_LM,6,170,BAR_0050_sect3,L1800
BAR_0050_LM,7,182,BAR_0050_sect1,L2100
BAR_0050_LM,8,182,BAR_0050_sect2,L2100
BAR_0050_LM,9,182,BAR_0050_sect3,L2100
BAR_0050_LM,11,182,BAR_0050_sect4,L800
BAR_0050_LM,14,170,BAR_0050_sect4,L1800
BAR_0050_LM,17,182,BAR_0050_sect4,L2100
BAR_0050_LM,104,152,BAR_0050_sect1,L1800²
BAR_0050_LM,105,152,BAR_0050_sect2,L1800²
BAR_0050_LM,106,152,BAR_0050_sect3,L1800²
BAR_0050_LM,114,152,BAR_0050_sect4,L1800²
BAR_0047_LM,1,182,BAR_0047_sect1,L800
BAR_0047_LM,2,182,BAR_0047_sect2,L800
BAR_0047_LM,3,182,BAR_0047_sect3,L800
BAR_0047_LM,4,170,BAR_0047_sect1,L1800
BAR_0047_LM,5,170,BAR_0047_sect2,L1800
BAR_0047_LM,6,170,BAR_0047_sect3,L1800
BAR_0047_LM,7,182,BAR_0047_sect1,L2100
BAR_0047_LM,8,182,BAR_0047_sect2,L2100
BAR_0047_LM,9,182,BAR_0047_sect3,L2100
BAR_0047_LM,11,182,BAR_0047_sect4,L800
BAR_0047_LM,14,170,BAR_0047_sect4,L1800
BAR_0047_LM,17,182,BAR_0047_sect4,L2100
BAR_0047_LM,104,152,BAR_0047_sect1,L1800²
BAR_0047_LM,105,152,BAR_0047_sect2,L1800²
BAR_0047_LM,106,152,BAR_0047_sect3,L1800²
BAR_0047_LM,114,152,BAR_0047_sect4,L1800²
BAR_0030_LM,1,182,BAR_0030_sect1,L800
BAR_0030_LM,2,182,BAR_0030_sect2,L800
BAR_0030_LM,3,182,BAR_0030_sect3,L800
BAR_0030_LM,4,170,BAR_0030_sect1,L1800
BAR_0030_LM,5,170,BAR_0030_sect2,L1800
BAR_0030_LM,6,170,BAR_0030_sect3,L1800
BAR_0030_LM,7,182,BAR_0030_sect1,L2100
BAR_0030_LM,8,182,BAR_0030_sect2,L2100
BAR_0030_LM,9,182,BAR_0030_sect3,L2100
BAR_0030_LM,104,170,BAR_0030_sect1,L1800²
BAR_0030_LM,105,170,BAR_0030_sect2,L1800²
BAR_0030_LM,106,170,BAR_0030_sect3,L1800²
BAR_0046_LM,1,182,BAR_0046_sect1,L800
BAR_0046_LM,2,182,BAR_0046_sect2,L800
BAR_0046_LM,3,182,BAR_0046_sect3,L800
BAR_0046_LM,4,170,BAR_0046_sect1,L1800
BAR_0046_LM,5,170,BAR_0046_sect2,L1800
BAR_0046_LM,6,170,BAR_0046_sect3,L1800
BAR_0046_LM,7,182,BAR_0046_sect1,L2100
BAR_0046_LM,8,182,BAR_0046_sect2,L2100
BAR_0046_LM,9,182,BAR_0046_sect3,L2100
BAR_0046_LM,104,152,BAR_0046_sect1,L1800²
BAR_0046_LM,105,152,BAR_0046_sect2,L1800²
BAR_0046_LM,106,152,BAR_0046_sect3,L1800²
BAR_0062_BO_RO,1,182,BAR_0062_sect1,L800
BAR_0062_BO_RO,2,182,BAR_0062_sect2,L800
BAR_0062_BO_RO,3,182,BAR_0062_sect3,L800
BAR_0062_BO_RO,4,170,BAR_0062_sect1,L1800
BAR_0062_BO_RO,5,170,BAR_0062_sect2,L1800
BAR_0062_BO_RO,6,170,BAR_0062_sect3,L1800
BAR_0062_BO_RO,7,182,BAR_0062_sect1,L2100
BAR_0062_BO_RO,8,182,BAR_0062_sect2,L2100
BAR_0062_BO_RO,9,182,BAR_0062_sect3,L2100
BAR_0062_BO_RO,104,152,BAR_0062_sect1,L1800²
BAR_0062_BO_RO,105,152,BAR_0062_sect2,L1800²
BAR_0062_BO_RO,106,152,BAR_0062_sect3,L1800²
BAR_0069_LM,1,182,BAR_0069_sect1,L800
BAR_0069_LM,2,182,BAR_0069_sect2,L800
BAR_0069_LM,3,182,BAR_0069_sect3,L800
BAR_0069_LM,4,170,BAR_0069_sect1,L1800
BAR_0069_LM,5,170,BAR_0069_sect2,L1800
BAR_0069_LM,6,170,BAR_0069_sect3,L1800
BAR_0069_LM,7,182,BAR_0069_sect1,L2100
BAR_0069_LM,8,182,BAR_0069_sect2,L2100
BAR_0069_LM,9,182,BAR_0069_sect3,L2100
BAR_0069_LM,104,152,BAR_0069_sect1,L1800²
BAR_0069_LM,105,152,BAR_0069_sect2,L1800²
BAR_0069_LM,106,152,BAR_0069_sect3,L1800²
BAR_0044_LM,1,182,BAR_0044_sect1,L800
BAR_0044_LM,2,182,BAR_0044_sect2,L800
BAR_0044_LM,3,182,BAR_0044_sect3,L800
BAR_0044_LM,4,170,BAR_0044_sect1,L1800
BAR_0044_LM,5,170,BAR_0044_sect2,L1800
BAR_0044_LM,6,170,BAR_0044_sect3,L1800
BAR_0044_LM,7,182,BAR_0044_sect1,L2100
BAR_0044_LM,8,182,BAR_0044_sect2,L2100
BAR_0044_LM,9,182,BAR_0044_sect3,L2100
BAR_0044_LM,104,152,BAR_0044_sect1,L1800²
BAR_0044_LM,105,152,BAR_0044_sect2,L1800²
BAR_0044_LM,106,152,BAR_0044_sect3,L1800²
BAR_0055_LM,1,182,BAR_0055_sect1,L800
BAR_0055_LM,2,182,BAR_0055_sect2,L800
BAR_0055_LM,3,182,BAR_0055_sect3,L800
BAR_0055_LM,4,170,BAR_0055_sect1,L1800
BAR_0055_LM,5,170,BAR_0055_sect2,L1800
BAR_0055_LM,6,170,BAR_0055_sect3,L1800
BAR_0055_LM,104,170,BAR_0055_sect1,L1800²
BAR_0055_LM,105,170,BAR_0055_sect2,L1800²
BAR_0055_LM,106,170,BAR_0055_sect3,L1800²
BAR_0049_LM,1,182,BAR_0049_sect1,L800
BAR_0049_LM,2,182,BAR_0049_sect2,L800
BAR_0049_LM,3,182,BAR_0049_sect3,L800
BAR_0049_LM,4,170,BAR_0049_sect1,L1800
BAR_0049_LM,5,170,BAR_0049_sect2,L1800
BAR_0049_LM,6,170,BAR_0049_sect3,L1800
BAR_0049_LM,7,182,BAR_0049_sect1,L2100
BAR_0049_LM,8,182,BAR_0049_sect2,L2100
BAR_0049_LM,9,182,BAR_0049_sect3,L2100
BAR_0049_LM,104,152,BAR_0049_sect1,L1800²
BAR_0049_LM,105,152,BAR_0049_sect2,L1800²
BAR_0049_LM,106,152,BAR_0049_sect3,L1800²
BAR_0073_LM,1,182,BAR_0073_sect1,L800
BAR_0073_LM,2,182,BAR_0073_sect2,L800
BAR_0073_LM,3,182,BAR_0073_sect3,L800
BAR_0073_LM,4,170,BAR_0073_sect1,L1800
BAR_0073_LM,5,170,BAR_0073_sect2,L1800
BAR_0073_LM,6,170,BAR_0073_sect3,L1800
BAR_0073_LM,7,182,BAR_0073_sect1,L2100
BAR_0073_LM,8,182,BAR_0073_sect2,L2100
BAR_0073_LM,9,182,BAR_0073_sect3,L2100
BAR_0073_LM,104,182,BAR_0073_sect1,L1800²
BAR_0073_LM,105,182,BAR_0073_sect2,L1800²
BAR_0073_LM,106,182,BAR_0073_sect3,L1800²
BAR_0054_LM,1,182,BAR_0054_sect1,L800
BAR_0054_LM,2,182,BAR_0054_sect2,L800
BAR_0054_LM,3,182,BAR_0054_sect3,L800
BAR_0054_LM,4,170,BAR_0054_sect1,L1800
BAR_0054_LM,5,170,BAR_0054_sect2,L1800
BAR_0054_LM,6,170,BAR_0054_sect3,L1800
BAR_0054_LM,7,182,BAR_0054_sect1,L2100
BAR_0054_LM,8,182,BAR_0054_sect2,L2100
BAR_0054_LM,9,182,BAR_0054_sect3,L2100
BAR_0054_LM,104,152,BAR_0054_sect1,L1800²
BAR_0054_LM,105,152,BAR_0054_sect2,L1800²
BAR_0054_LM,106,152,BAR_0054_sect3,L1800²
BAR_0070_LM,1,182,BAR_0070_sect1,L800
BAR_0070_LM,2,182,BAR_0070_sect2,L800
BAR_0070_LM,3,182,BAR_0070_sect3,L800
BAR_0070_LM,4,170,BAR_0070_sect1,L1800
BAR_0070_LM,5,170,BAR_0070_sect2,L1800
BAR_0070_LM,6,170,BAR_0070_sect3,L1800
BAR_0070_LM,7,182,BAR_0070_sect1,L2100
BAR_0070_LM,8,182,BAR_0070_sect2,L2100
BAR_0070_LM,9,182,BAR_0070_sect3,L2100
BAR_0070_LM,104,152,BAR_0070_sect1,L1800²
BAR_0070_LM,105,152,BAR_0070_sect2,L1800²
BAR_0070_LM,106,152,BAR_0070_sect3,L1800²
BAR_0053_LM,1,182,BAR_0053_sect1,L800
BAR_0053_LM,2,182,BAR_0053_sect2,L800
BAR_0053_LM,3,182,BAR_0053_sect3,L800
BAR_0053_LM,4,170,BAR_0053_sect1,L1800
BAR_0053_LM,5,170,BAR_0053_sect2,L1800
BAR_0053_LM,6,170,BAR_0053_sect3,L1800
BAR_0053_LM,7,182,BAR_0053_sect1,L2100
BAR_0053_LM,8,182,BAR_0053_sect2,L2100
BAR_0053_LM,9,182,BAR_0053_sect3,L2100
BAR_0053_LM,11,182,BAR_0053_sect4,L800
BAR_0053_LM,14,170,BAR_0053_sect4,L1800
BAR_0053_LM,17,182,BAR_0053_sect4,L2100
BAR_0053_LM,25,170,,
BAR_0053_LM,28,182,,
BAR_0053_LM,104,182,BAR_0053_sect1,L1800²
BAR_0053_LM,105,182,BAR_0053_sect2,L1800²
BAR_0053_LM,106,182,BAR_0053_sect3,L1800²
BAR_0053_LM,114,182,BAR_0053_sect4,L1800²
BAR_0053_LM,125,182,,
BAR_0056_LM,1,182,BAR_0056_sect1,L800
BAR_0056_LM,2,182,BAR_0056_sect2,L800
BAR_0056_LM,3,182,BAR_0056_sect3,L800
BAR_0056_LM,4,170,BAR_0056_sect1,L1800
BAR_0056_LM,5,170,BAR_0056_sect2,L1800
BAR_0056_LM,6,170,BAR_0056_sect3,L1800
BAR_0056_LM,7,182,BAR_0056_sect1,L2100
BAR_0056_LM,8,182,BAR_0056_sect2,L2100
BAR_0056_LM,9,182,BAR_0056_sect3,L2100
BAR_0056_LM,104,170,BAR_0056_sect1,L1800²
BAR_0056_LM,105,170,BAR_0056_sect2,L1800²
BAR_0056_LM,106,170,BAR_0056_sect3,L1800²
BAR_0071_LM,1,182,BAR_0071_sect1,L800
BAR_0071_LM,2,182,BAR_0071_sect2,L800
BAR_0071_LM,3,182,BAR_0071_sect3,L800
BAR_0071_LM,4,170,BAR_0071_sect1,L1800
BAR_0071_LM,5,170,BAR_0071_sect2,L1800
BAR_0071_LM,6,170,BAR_0071_sect3,L1800
BAR_0071_LM,7,182,BAR_0071_sect1,L2100
BAR_0071_LM,8,182,BAR_0071_sect2,L2100
BAR_0071_LM,9,182,BAR_0071_sect3,L2100
BAR_0071_LM,11,182,BAR_0071_sect4,L800
BAR_0071_LM,14,170,BAR_0071_sect4,L1800
BAR_0071_LM,17,182,BAR_0071_sect4,L2100
BAR_0071_LM,104,152,BAR_0071_sect1,L1800²
BAR_0071_LM,105,152,BAR_0071_sect2,L1800²
BAR_0071_LM,106,152,BAR_0071_sect3,L1800²
BAR_0071_LM,114,152,BAR_0071_sect4,L1800²
BAR_0060_LM,1,182,BAR_0060_sect1,L800
BAR_0060_LM,2,182,BAR_0060_sect2,L800
BAR_0060_LM,3,182,BAR_0060_sect3,L800
BAR_0060_LM,4,170,BAR_0060_sect1,L1800
BAR_0060_LM,5,170,BAR_0060_sect2,L1800
BAR_0060_LM,6,170,BAR_0060_sect3,L1800
BAR_0060_LM,7,182,BAR_0060_sect1,L2100
BAR_0060_LM,8,182,BAR_0060_sect2,L2100
BAR_0060_LM,9,182,BAR_0060_sect3,L2100
BAR_0060_LM,26,170,,
BAR_0060_LM,29,182,,
BAR_0060_LM,104,152,BAR_0060_sect1,L1800²
BAR_0060_LM,105,152,BAR_0060_sect2,L1800²
BAR_0060_LM,106,152,BAR_0060_sect3,L1800²
BAR_0060_LM,126,152,,
BAR_0074_BO_RO,1,182,BAR_0074_sect1,L800
BAR_0074_BO_RO,2,182,BAR_0074_sect2,L800
BAR_0074_BO_RO,3,182,BAR_0074_sect3,L800
BAR_0074_BO_RO,4,170,BAR_0074_sect1,L1800
BAR_0074_BO_RO,5,182,BAR_0074_sect2,L1800
BAR_0074_BO_RO,6,170,BAR_0074_sect3,L1800
BAR_0074_BO_RO,7,182,BAR_0074_sect1,L2100
BAR_0074_BO_RO,8,182,BAR_0074_sect2,L2100
BAR_0074_BO_RO,9,182,BAR_0074_sect3,L2100
BAR_0074_BO_RO,104,182,BAR_0074_sect1,L1800²
BAR_0074_BO_RO,105,182,BAR_0074_sect2,L1800²
BAR_0074_BO_RO,106,182,BAR_0074_sect3,L1800²
BAR_0065_LM,1,182,BAR_0065_sect1,L800
BAR_0065_LM,2,182,BAR_0065_sect2,L800
BAR_0065_LM,3,182,BAR_0065_sect3,L800
BAR_0065_LM,4,170,BAR_0065_sect1,L1800
BAR_0065_LM,5,170,BAR_0065_sect2,L1800
BAR_0065_LM,6,170,BAR_0065_sect3,L1800
BAR_0065_LM,7,182,BAR_0065_sect1,L2100
BAR_0065_LM,8,182,BAR_0065_sect2,L2100
BAR_0065_LM,9,182,BAR_0065_sect3,L2100
BAR_0065_LM,104,152,BAR_0065_sect1,L1800²
BAR_0065_LM,105,152,BAR_0065_sect2,L1800²
BAR_0065_LM,106,152,BAR_0065_sect3,L1800²
BAR_0067_LM,1,182,BAR_0067_sect1,L800
BAR_0067_LM,2,182,BAR_0067_sect2,L800
BAR_0067_LM,3,182,BAR_0067_sect3,L800
BAR_0067_LM,4,170,BAR_0067_sect1,L1800
BAR_0067_LM,5,170,BAR_0067_sect2,L1800
BAR_0067_LM,6,170,BAR_0067_sect3,L1800
BAR_0067_LM,7,182,BAR_0067_sect1,L2100
BAR_0067_LM,8,182,BAR_0067_sect2,L2100
BAR_0067_LM,9,182,BAR_0067_sect3,L2100
BAR_0067_LM,104,152,BAR_0067_sect1,L1800²
BAR_0067_LM,105,152,BAR_0067_sect2,L1800²
BAR_0067_LM,106,152,BAR_0067_sect3,L1800²
BAR_0078_LM,1,182,BAR_0078_sect1,L800
BAR_0078_LM,2,182,BAR_0078_sect2,L800
BAR_0078_LM,3,182,BAR_0078_sect3,L800
BAR_0078_LM,4,170,BAR_0078_sect1,L1800
BAR_0078_LM,5,170,BAR_0078_sect2,L1800
BAR_0078_LM,6,170,BAR_0078_sect3,L1800
BAR_0078_LM,7,182,BAR_0078_sect1,L2100
BAR_0078_LM,8,182,BAR_0078_sect2,L2100
BAR_0078_LM,9,182,BAR_0078_sect3,L2100
BAR_0078_LM,104,152,BAR_0078_sect1,L1800²
BAR_0078_LM,105,152,BAR_0078_sect2,L1800²
BAR_0078_LM,106,152,BAR_0078_sect3,L1800²
BAR_0072_LM,1,182,BAR_0072_sect1,L800
BAR_0072_LM,2,182,BAR_0072_sect2,L800
BAR_0072_LM,3,182,BAR_0072_sect3,L800
BAR_0072_LM,4,170,BAR_0072_sect1,L1800
BAR_0072_LM,5,170,BAR_0072_sect2,L1800
BAR_0072_LM,6,170,BAR_0072_sect3,L1800
BAR_0072_LM,7,182,BAR_0072_sect1,L2100
BAR_0072_LM,8,182,BAR_0072_sect2,L2100
BAR_0072_LM,9,182,BAR_0072_sect3,L2100
BAR_0072_LM,11,182,BAR_0072_sect4,L800
BAR_0072_LM,14,170,BAR_0072_sect4,L1800
BAR_0072_LM,17,182,BAR_0072_sect4,L2100
BAR_0072_LM,104,152,BAR_0072_sect1,L1800²
BAR_0072_LM,105,152,BAR_0072_sect2,L1800²
BAR_0072_LM,106,152,BAR_0072_sect3,L1800²
BAR_0072_LM,114,152,BAR_0072_sect4,L1800²
BAR_0068_LM,1,182,BAR_0068_sect1,L800
BAR_0068_LM,2,182,BAR_0068_sect2,L800
BAR_0068_LM,3,182,BAR_0068_sect3,L800
BAR_0068_LM,4,170,BAR_0068_sect1,L1800
BAR_0068_LM,5,170,BAR_0068_sect2,L1800
BAR_0068_LM,6,170,BAR_0068_sect3,L1800
BAR_0068_LM,7,182,BAR_0068_sect1,L2100
BAR_0068_LM,8,182,BAR_0068_sect2,L2100
BAR_0068_LM,9,182,BAR_0068_sect3,L2100
BAR_0068_LM,11,182,BAR_0068_sect4,L800
BAR_0068_LM,14,170,BAR_0068_sect4,L1800
BAR_0068_LM,17,182,BAR_0068_sect4,L2100
BAR_0068_LM,104,152,BAR_0068_sect1,L1800²
BAR_0068_LM,105,152,BAR_0068_sect2,L1800²
BAR_0068_LM,106,152,BAR_0068_sect3,L1800²
BAR_0068_LM,114,152,BAR_0068_sect4,L1800²
BAR_0080_LM,1,182,BAR_0080_sect1,L800
BAR_0080_LM,2,182,BAR_0080_sect2,L800
BAR_0080_LM,3,182,BAR_0080_sect3,L800
BAR_0080_LM,5,170,BAR_0080_sect2,L1800
BAR_0080_LM,6,170,BAR_0080_sect3,L1800
BAR_0080_LM,8,182,BAR_0080_sect2,L2100
BAR_0080_LM,9,182,BAR_0080_sect3,L2100
BAR_0080_LM,20,152,,
BAR_0080_LM,21,152,,
BAR_0080_LM,22,152,,
BAR_0080_LM,23,152,,
BAR_0080_LM,30,90,,
BAR_0080_LM,31,90,,
BAR_0080_LM,32,90,,
BAR_0080_LM,33,90,,
BAR_0080_LM,105,152,BAR_0080_sect2,L1800²
BAR_0080_LM,106,152,BAR_0080_sect3,L1800²
BAR_0080_LM,140,152,,
BAR_0080_LM,141,152,,
BAR_0080_LM,142,152,,
BAR_0080_LM,143,152,,
BAR_0083_BO_RO,1,182,BAR_0083_sect1,L800
BAR_0083_BO_RO,2,182,BAR_0083_sect2,L800
BAR_0083_BO_RO,3,182,BAR_0083_sect3,L800
BAR_0083_BO_RO,4,170,BAR_0083_sect1,L1800
BAR_0083_BO_RO,5,170,BAR_0083_sect2,L1800
BAR_0083_BO_RO,6,170,BAR_0083_sect3,L1800
BAR_0083_BO_RO,7,182,BAR_0083_sect1,L2100
BAR_0083_BO_RO,8,182,BAR_0083_sect2,L2100
BAR_0083_BO_RO,9,182,BAR_0083_sect3,L2100
BAR_0083_BO_RO,104,152,BAR_0083_sect1,L1800²
BAR_0083_BO_RO,105,152,BAR_0083_sect2,L1800²
BAR_0083_BO_RO,106,152,BAR_0083_sect3,L1800²
BAR_0087_LM,1,182,BAR_0087_sect1,L800
BAR_0087_LM,2,182,BAR_0087_sect2,L800
BAR_0087_LM,3,182,BAR_0087_sect3,L800
BAR_0087_LM,4,170,BAR_0087_sect1,L1800
BAR_0087_LM,5,170,BAR_0087_sect2,L1800
BAR_0087_LM,6,170,BAR_0087_sect3,L1800
BAR_0087_LM,7,182,BAR_0087_sect1,L2100
BAR_0087_LM,8,182,BAR_0087_sect2,L2100
BAR_0087_LM,9,182,BAR_0087_sect3,L2100
BAR_0087_LM,104,152,BAR_0087_sect1,L1800²
BAR_0087_LM,105,152,BAR_0087_sect2,L1800²
BAR_0087_LM,106,152,BAR_0087_sect3,L1800²
BAR_0084_BO_TR,1,182,BAR_0084_sect1,L800
BAR_0084_BO_TR,2,182,BAR_0084_sect2,L800
BAR_0084_BO_TR,3,182,BAR_0084_sect3,L800
BAR_0084_BO_TR,4,170,BAR_0084_sect1,L1800
BAR_0084_BO_TR,5,170,BAR_0084_sect2,L1800
BAR_0084_BO_TR,6,170,BAR_0084_sect3,L1800
BAR_0084_BO_TR,7,182,BAR_0084_sect1,L2100
BAR_0084_BO_TR,8,182,BAR_0084_sect2,L2100
BAR_0084_BO_TR,9,182,BAR_0084_sect3,L2100
BAR_0084_BO_TR,104,152,BAR_0084_sect1,L1800²
BAR_0084_BO_TR,105,152,BAR_0084_sect2,L1800²
BAR_0084_BO_TR,106,152,BAR_0084_sect3,L1800²
BAR_0079_LM,1,182,BAR_0079_sect1,L800
BAR_0079_LM,2,182,BAR_0079_sect2,L800
BAR_0079_LM,3,182,BAR_0079_sect3,L800
BAR_0079_LM,4,170,BAR_0079_sect1,L1800
BAR_0079_LM,5,170,BAR_0079_sect2,L1800
BAR_0079_LM,6,170,BAR_0079_sect3,L1800
BAR_0079_LM,7,182,BAR_0079_sect1,L2100
BAR_0079_LM,8,182,BAR_0079_sect2,L2100
BAR_0079_LM,9,182,BAR_0079_sect3,L2100
BAR_0079_LM,104,152,BAR_0079_sect1,L1800²
BAR_0079_LM,105,152,BAR_0079_sect2,L1800²
BAR_0079_LM,106,152,BAR_0079_sect3,L1800²
BAR_0077_LM,1,182,BAR_0077_sect1,L800
BAR_0077_LM,2,182,BAR_0077_sect2,L800
BAR_0077_LM,3,182,BAR_0077_sect3,L800
BAR_0077_LM,4,170,BAR_0077_sect1,L1800
BAR_0077_LM,5,170,BAR_0077_sect2,L1800
BAR_0077_LM,6,170,BAR_0077_sect3,L1800
BAR_0077_LM,7,182,BAR_0077_sect1,L2100
BAR_0077_LM,8,182,BAR_0077_sect2,L2100
BAR_0077_LM,9,182,BAR_0077_sect3,L2100
BAR_0077_LM,104,152,BAR_0077_sect1,L1800²
BAR_0077_LM,105,152,BAR_0077_sect2,L1800²
BAR_0077_LM,106,152,BAR_0077_sect3,L1800²
BAR_0094_LM,1,182,BAR_0094_sect1,L800
BAR_0094_LM,2,182,BAR_0094_sect2,L800
BAR_0094_LM,3,182,BAR_0094_sect3,L800
BAR_0094_LM,4,170,BAR_0094_sect1,L1800
BAR_0094_LM,5,170,BAR_0094_sect2,L1800
BAR_0094_LM,6,170,BAR_0094_sect3,L1800
BAR_0094_LM,7,182,BAR_0094_sect1,L2100
BAR_0094_LM,8,182,BAR_0094_sect2,L2100
BAR_0094_LM,9,182,BAR_0094_sect3,L2100
BAR_0094_LM,104,152,BAR_0094_sect1,L1800²
BAR_0094_LM,105,152,BAR_0094_sect2,L1800²
BAR_0094_LM,106,152,BAR_0094_sect3,L1800²
BAR_0092_LM,1,182,BAR_0092_sect1,L800
BAR_0092_LM,2,182,BAR_0092_sect2,L800
BAR_0092_LM,3,182,BAR_0092_sect3,L800
BAR_0092_LM,4,170,BAR_0092_sect1,L1800
BAR_0092_LM,5,170,BAR_0092_sect2,L1800
BAR_0092_LM,6,170,BAR_0092_sect3,L1800
BAR_0092_LM,7,182,BAR_0092_sect1,L2100
BAR_0092_LM,8,182,BAR_0092_sect2,L2100
BAR_0092_LM,9,182,BAR_0092_sect3,L2100
BAR_0092_LM,104,152,BAR_0092_sect1,L1800²
BAR_0092_LM,105,152,BAR_0092_sect2,L1800²
BAR_0092_LM,106,152,BAR_0092_sect3,L1800²
BAR_0081_LM,1,182,BAR_0081_sect1,L800
BAR_0081_LM,2,182,BAR_0081_sect2,L800
BAR_0081_LM,3,182,BAR_0081_sect3,L800
BAR_0081_LM,4,170,BAR_0081_sect1,L1800
BAR_0081_LM,5,170,BAR_0081_sect2,L1800
BAR_0081_LM,6,170,BAR_0081_sect3,L1800
BAR_0081_LM,7,182,BAR_0081_sect1,L2100
BAR_0081_LM,8,182,BAR_0081_sect2,L2100
BAR_0081_LM,9,182,BAR_0081_sect3,L2100
BAR_0081_LM,104,152,BAR_0081_sect1,L1800²
BAR_0081_LM,105,152,BAR_0081_sect2,L1800²
BAR_0081_LM,106,152,BAR_0081_sect3,L1800²
BAR_0082_LM,1,182,BAR_0082_sect1,L800
BAR_0082_LM,2,182,BAR_0082_sect2,L800
BAR_0082_LM,3,182,BAR_0082_sect3,L800
BAR_0082_LM,4,170,BAR_0082_sect1,L1800
BAR_0082_LM,5,170,BAR_0082_sect2,L1800
BAR_0082_LM,6,170,BAR_0082_sect3,L1800
