Site Name,Device No,Device Name,Actual Tilt,Sector,Band
MED_0051,2,B18_2T2R_sect1,20,MED_0051_sect1,L1800
MED_0051,3,B21_2T2R_sect2,20,MED_0051_sect2,L2100
MED_0051,4,B09_2T2R_sect2,20,MED_0051_sect2,
MED_0051,5,B18_2T2R_sect2,20,MED_0051_sect2,L1800
MED_0051,6,B21_2T2R_sect3,20,MED_0051_sect3,L2100
MED_0051,7,B09_2T2R_sect3,25,MED_0051_sect3,
MED_0051,8,B18_2T2R_sect3,20,MED_0051_sect3,L1800
MED_0077_LM,0,B21_2T2R_sect1,40,MED_0077_sect1,L2100
MED_0077_LM,1,B09_2T2R_sect1,53,MED_0077_sect1,
MED_0077_LM,2,B18_2T2R_sect1,-1,MED_0077_sect1,L1800
MED_0077_LM,3,B21_2T2R_sect2,50,MED_0077_sect2,L2100
MED_0077_LM,4,B09_2T2R_sect2,40,MED_0077_sect2,
MED_0077_LM,5,B18_2T2R_sect2,-1,MED_0077_sect2,L1800
MED_0077_LM,6,B21_2T2R_sect3,23,MED_0077_sect3,L2100
MED_0077_LM,7,B09_2T2R_sect3,32,MED_0077_sect3,
MED_0077_LM,8,B18_2T2R_sect3,40,MED_0077_sect3,L1800
MED_0077_LM,9,B08_2T2R_sect1,50,MED_0077_sect1,L800
MED_0077_LM,10,B08_2T2R_sect2,42,MED_0077_sect2,L800
MED_0077_LM,11,B08_2T2R_sect3,50,MED_0077_sect3,L800
MED_0101_LM,1,B09_2T2R_sect1,40,MED_0101_sect1,
MED_0101_LM,4,B09_2T2R_sect2,40,MED_0101_sect2,
MED_0101_LM,7,B09_2T2R_sect3,30,MED_0101_sect3,
MED_0088_LM,0,B09&08_2T2R_sect1,77,MED_0088_sect1,L800
MED_0088_LM,1,B09&08_2T2R_sect2,40,MED_0088_sect2,L800
MED_0088_LM,2,B09&08_2T2R_sect3,62,MED_0088_sect3,L800
MED_0088_LM,3,B21&18_Main_sect1,20,MED_0088_sect1,"['L2100', 'L1800']"
MED_0088_LM,4,B21_2T2R_sect3,35,MED_0088_sect3,L2100
MED_0088_LM,5,B21_2T2R_sect2,63,MED_0088_sect2,L2100
MED_0088_LM,6,B21&18_Div_sect1,87,MED_0088_sect1,"['L2100', 'L1800']"
MED_0088_LM,7,B18_2T2R_sect2,32,MED_0088_sect2,L1800
MED_0088_LM,8,B18_2T2R_sect3,40,MED_0088_sect3,L1800
MED_0090_LM,0,B21_2T2R_sect1,40,MED_0090_sect1,L2100
MED_0090_LM,1,B21_2T2R_sect2,40,MED_0090_sect2,L2100
MED_0090_LM,2,B21_2T2R_sect3,40,MED_0090_sect3,L2100
MED_0090_LM,3,B09&08_2T2R_sect1,80,MED_0090_sect1,L800
MED_0090_LM,4,B09&08_2T2R_sect2,60,MED_0090_sect2,L800
MED_0090_LM,5,B09&08_2T2R_sect3,80,MED_0090_sect3,L800
MED_0090_LM,6,B18_2T2R_sect1,60,MED_0090_sect1,L1800
MED_0090_LM,7,B18_2T2R_sect2,60,MED_0090_sect2,L1800
MED_0090_LM,8,B18_2T2R_sect3,60,MED_0090_sect3,L1800
MED_0087_LM,0,B09&08_2T2R_sect1,40,MED_0087_sect1,L800
MED_0087_LM,1,B09&08_2T2R_sect2,-1,MED_0087_sect2,L800
MED_0087_LM,2,B09&08_2T2R_sect3,35,MED_0087_sect3,L800
MED_0087_LM,3,B21_2T2R_sect1,0,MED_0087_sect1,L2100
MED_0087_LM,4,B21_2T2R_sect2,30,MED_0087_sect2,L2100
MED_0087_LM,5,B21_2T2R_sect3,30,MED_0087_sect3,L2100
MED_0087_LM,6,B18_2T2R_sect2,60,MED_0087_sect2,L1800
MED_0087_LM,7,B18_2T2R_sect3,20,MED_0087_sect3,L1800
MED_0092_BO_RO,0,B21_2T2R_sect1,40,MED_0092_sect1,L2100
MED_0092_BO_RO,1,B09_2T2R_sect1,40,MED_0092_sect1,
MED_0092_BO_RO,2,B18_2T2R_sect1,40,MED_0092_sect1,L1800
MED_0092_BO_RO,3,B21_2T2R_sect2,20,MED_0092_sect2,L2100
MED_0092_BO_RO,4,B09_2T2R_sect2,20,MED_0092_sect2,
MED_0092_BO_RO,5,B18_2T2R_sect2,20,MED_0092_sect2,L1800
MED_0092_BO_RO,6,B21_2T2R_sect3,20,MED_0092_sect3,L2100
MED_0092_BO_RO,7,B09_2T2R_sect3,20,MED_0092_sect3,
MED_0092_BO_RO,8,B18_2T2R_sect3,20,MED_0092_sect3,L1800
MED_0091_BO_RO,0,B21_2T2R_sect1,20,MED_0091_sect1,L2100
MED_0091_BO_RO,1,B09&08_2T2R_sect1,60,MED_0091_sect1,L800
MED_0091_BO_RO,2,B18_2T2R_sect1,60,MED_0091_sect1,L1800
MED_0091_BO_RO,3,B21_2T2R_sect2,20,MED_0091_sect2,L2100
MED_0091_BO_RO,4,B09_2T2R_sect2,-1,MED_0091_sect2,
MED_0091_BO_RO,5,B18_2T2R_sect2,-1,MED_0091_sect2,L1800
MED_0091_BO_RO,6,B21_2T2R_sect3,50,MED_0091_sect3,L2100
MED_0091_BO_RO,7,B09_2T2R_sect3,60,MED_0091_sect3,
MED_0091_BO_RO,8,B18_2T2R_sect3,72,MED_0091_sect3,L1800
MED_0091_BO_RO,9,B21_2T2R_sect4,73,MED_0091_sect4,L2100
MED_0091_BO_RO,10,B09_2T2R_sect4,40,MED_0091_sect4,
MED_0091_BO_RO,11,B18_2T2R_sect4,70,MED_0091_sect4,L1800
MED_0071_LM,0,B21_2T2R_sect1,70,MED_0071_sect1,L2100
MED_0071_LM,1,B09_2T2R_sect1,70,MED_0071_sect1,
MED_0071_LM,2,B21_2T2R_sect3,70,MED_0071_sect3,L2100
MED_0071_LM,3,B09_2T2R_sect3,50,MED_0071_sect3,
MED_0071_LM,4,B21_2T2R_sect2,30,MED_0071_sect2,L2100
MED_0071_LM,5,B09_2T2R_sect2,50,MED_0071_sect2,
MED_0071_LM,6,B18_2T2R_sect3,60,MED_0071_sect3,L1800
MED_0071_LM,7,B18_2T2R_sect2,40,MED_0071_sect2,L1800
MED_0071_LM,8,B18_2T2R_sect1,30,MED_0071_sect1,L1800
MED_0095_LM,0,B21&18_Div_sect1,40,MED_0095_sect1,"['L2100', 'L1800']"
MED_0095_LM,1,B21&18_Div_sect2,40,MED_0095_sect2,"['L2100', 'L1800']"
MED_0095_LM,2,B21&18_Div_sect3,40,MED_0095_sect3,"['L2100', 'L1800']"
MED_0095_LM,3,B09_2T2R_sect1,30,MED_0095_sect1,
MED_0095_LM,4,B09_2T2R_sect2,20,MED_0095_sect2,
MED_0095_LM,5,B09_2T2R_sect3,40,MED_0095_sect3,
MED_0095_LM,6,B21&18_Main_sect1,40,MED_0095_sect1,"['L2100', 'L1800']"
MED_0095_LM,7,B21&18_Main_sect2,40,MED_0095_sect2,"['L2100', 'L1800']"
MED_0095_LM,8,B21&18_Main_sect3,40,MED_0095_sect3,"['L2100', 'L1800']"
MED_0093_LM,0,B21&18_Div_sect1,40,MED_0093_sect1,"['L2100', 'L1800']"
MED_0093_LM,1,B21&18_Div_sect2,60,MED_0093_sect2,"['L2100', 'L1800']"
MED_0093_LM,2,B21&18_Div_sect3,30,MED_0093_sect3,"['L2100', 'L1800']"
MED_0093_LM,3,B09_2T2R_sect1,40,MED_0093_sect1,
MED_0093_LM,4,B09_2T2R_sect2,60,MED_0093_sect2,
MED_0093_LM,5,B09_2T2R_sect3,40,MED_0093_sect3,
MED_0093_LM,6,B21&18_Main_sect1,40,MED_0093_sect1,"['L2100', 'L1800']"
MED_0093_LM,7,B21&18_Main_sect2,60,MED_0093_sect2,"['L2100', 'L1800']"
MED_0093_LM,8,B21&18_Main_sect3,30,MED_0093_sect3,"['L2100', 'L1800']"
MED_0094_LM,0,B21&18_Div_sect1,50,MED_0094_sect1,"['L2100', 'L1800']"
MED_0094_LM,1,B09&08_2T2R_sect1,23,MED_0094_sect1,L800
MED_0094_LM,2,B21&18_Main_sect1,50,MED_0094_sect1,"['L2100', 'L1800']"
MED_0094_LM,3,B21&18_Div_sect2,40,MED_0094_sect2,"['L2100', 'L1800']"
MED_0094_LM,4,B09&08_2T2R_sect2,60,MED_0094_sect2,L800
MED_0094_LM,5,B21&18_Main_sect2,40,MED_0094_sect2,"['L2100', 'L1800']"
MED_0094_LM,6,B21&18_Div_sect3,30,MED_0094_sect3,"['L2100', 'L1800']"
MED_0094_LM,7,B21&18_Main_sect3,30,MED_0094_sect3,"['L2100', 'L1800']"
MED_0094_LM,8,B09&08_2T2R_sect3,-1,MED_0094_sect3,L800
MED_0099_LM,0,B21_2T2R_sect1,20,MED_0099_sect1,L2100
MED_0099_LM,1,B09&08_2T2R_sect1,20,MED_0099_sect1,L800
MED_0099_LM,2,B18_2T2R_sect1,20,MED_0099_sect1,L1800
MED_0099_LM,4,B21_2T2R_sect2,20,MED_0099_sect2,L2100
MED_0099_LM,5,B09&08_2T2R_sect2,40,MED_0099_sect2,L800
MED_0099_LM,6,B18_2T2R_sect2,20,MED_0099_sect2,L1800
MED_0099_LM,8,B21_2T2R_sect3,20,MED_0099_sect3,L2100
MED_0099_LM,9,B09&08_2T2R_sect3,30,MED_0099_sect3,L800
MED_0099_LM,10,B18_2T2R_sect3,20,MED_0099_sect3,L1800
MED_0099_LM,12,B21_2T2R_sect4,40,MED_0099_sect4,L2100
MED_0099_LM,13,B09&08_2T2R_sect4,30,MED_0099_sect4,L800
MED_0099_LM,14,B18_2T2R_sect4,20,MED_0099_sect4,L1800
MED_0100_LM,0,B21&18_Div_sect1,52,MED_0100_sect1,"['L2100', 'L1800']"
MED_0100_LM,1,B09&08_2T2R_sect1,24,MED_0100_sect1,L800
MED_0100_LM,2,B21&18_Main_sect1,50,MED_0100_sect1,"['L2100', 'L1800']"
MED_0100_LM,4,B09&08_2T2R_sect2,54,MED_0100_sect2,L800
MED_0100_LM,5,B21&18_Main_sect2,37,MED_0100_sect2,"['L2100', 'L1800']"
MED_0100_LM,6,B21&18_Div_sect3,42,MED_0100_sect3,"['L2100', 'L1800']"
MED_0100_LM,7,B09&08_2T2R_sect3,20,MED_0100_sect3,L800
MED_0100_LM,8,B21&18_Main_sect3,40,MED_0100_sect3,"['L2100', 'L1800']"
MED_0100_LM,9,B21&18_Div_sect4,50,MED_0100_sect4,"['L2100', 'L1800']"
MED_0100_LM,10,B09&08_2T2R_sect4,10,MED_0100_sect4,L800
MED_0100_LM,11,B21&18_Main_sect4,50,MED_0100_sect4,"['L2100', 'L1800']"
MED_0086_LM,0,B21_2T2R_sect1,100,MED_0086_sect1,L2100
MED_0086_LM,1,B09_2T2R_sect1,60,MED_0086_sect1,
MED_0086_LM,2,B18_2T2R_sect1,-1,MED_0086_sect1,L1800
MED_0086_LM,3,B08_2T2R_sect1,-1,MED_0086_sect1,L800
MED_0086_LM,4,B21_2T2R_sect2,93,MED_0086_sect2,L2100
MED_0086_LM,5,B09_2T2R_sect2,26,MED_0086_sect2,
MED_0086_LM,6,B18_2T2R_sect2,-1,MED_0086_sect2,L1800
MED_0086_LM,7,B08_2T2R_sect2,-1,MED_0086_sect2,L800
MED_0086_LM,8,B21_2T2R_sect3,100,MED_0086_sect3,L2100
MED_0086_LM,9,B09_2T2R_sect3,40,MED_0086_sect3,
MED_0086_LM,10,B18_2T2R_sect3,20,MED_0086_sect3,L1800
MED_0086_LM,11,B08_2T2R_sect3,-1,MED_0086_sect3,L800
MED_0110_BH_TR,4,B09&08_2T2R_sect2,40,MED_0110_sect2,L800
MED_0110_BH_TR,5,B18_2T2R_sect2,20,MED_0110_sect2,L1800
MED_0116_LM,0,B09&08_2T2R_sect1,20,MED_0116_sect1,L800
MED_0116_LM,1,B09&08_2T2R_sect2,81,MED_0116_sect2,L800
MED_0116_LM,2,B09&08_2T2R_sect3,20,MED_0116_sect3,L800
MED_0116_LM,3,B09&08_2T2R_sect4,20,MED_0116_sect4,L800
MED_0134,0,B21_2T2R_sect1,-1,MED_0134_sect1,L2100
MED_0134,1,B09&08_2T2R_sect1,-1,MED_0134_sect1,L800
MED_0134,2,B18_2T2R_sect1,-1,MED_0134_sect1,L1800
MED_0134,3,B21_2T2R_sect2,-1,MED_0134_sect2,L2100
MED_0134,4,B09&08_2T2R_sect2,-1,MED_0134_sect2,L800
MED_0134,5,B18_2T2R_sect2,-1,MED_0134_sect2,L1800
MED_0134,6,B21_2T2R_sect3,-1,MED_0134_sect3,L2100
MED_0134,7,B09&08_2T2R_sect3,-1,MED_0134_sect3,L800
MED_0134,8,B18_2T2R_sect3,-1,MED_0134_sect3,L1800
MED_0102_LM,0,B21&18_Div_sect1,30,MED_0102_sect1,"['L2100', 'L1800']"
MED_0102_LM,1,B09&08_2T2R_sect1,20,MED_0102_sect1,L800
MED_0102_LM,2,B21&18_Main_sect1,30,MED_0102_sect1,"['L2100', 'L1800']"
MED_0102_LM,3,B21&18_Div_sect2,30,MED_0102_sect2,"['L2100', 'L1800']"
MED_0102_LM,4,B09&08_2T2R_sect2,20,MED_0102_sect2,L800
MED_0102_LM,5,B21&18_Main_sect2,30,MED_0102_sect2,"['L2100', 'L1800']"
MED_0102_LM,6,B21&18_Div_sect3,30,MED_0102_sect3,"['L2100', 'L1800']"
MED_0102_LM,7,B09&08_2T2R_sect3,20,MED_0102_sect3,L800
MED_0102_LM,8,B21&18_Main_sect3,30,MED_0102_sect3,"['L2100', 'L1800']"
MED_0107_LM,0,B21_2T2R_sect1,40,MED_0107_sect1,L2100
MED_0107_LM,1,B09&08_2T2R_sect1,50,MED_0107_sect1,L800
MED_0107_LM,2,B18_2T2R_sect1,60,MED_0107_sect1,L1800
MED_0107_LM,3,B21_2T2R_sect2,40,MED_0107_sect2,L2100
MED_0107_LM,4,B09&08_2T2R_sect2,70,MED_0107_sect2,L800
MED_0107_LM,5,B18_2T2R_sect2,50,MED_0107_sect2,L1800
MED_0107_LM,6,B21_2T2R_sect3,40,MED_0107_sect3,L2100
MED_0107_LM,7,B09&08_2T2R_sect3,60,MED_0107_sect3,L800
MED_0107_LM,8,B18_2T2R_sect3,40,MED_0107_sect3,L1800
MED_0107_LM,9,B21_2T2R_sect4,40,MED_0107_sect4,L2100
MED_0107_LM,10,B09&08_2T2R_sect4,40,MED_0107_sect4,L800
MED_0107_LM,11,B18_2T2R_sect4,40,MED_0107_sect4,L1800
MED_0105_LM,0,B21_2T2R_sect1,40,MED_0105_sect1,L2100
MED_0105_LM,1,B09_2T2R_sect1,40,MED_0105_sect1,
MED_0105_LM,2,B18_2T2R_sect1,40,MED_0105_sect1,L1800
MED_0105_LM,3,B21_2T2R_sect2,20,MED_0105_sect2,L2100
MED_0105_LM,4,B09_2T2R_sect2,20,MED_0105_sect2,
MED_0105_LM,5,B18_2T2R_sect2,20,MED_0105_sect2,L1800
MED_0105_LM,6,B21_2T2R_sect3,40,MED_0105_sect3,L2100
MED_0105_LM,7,B09&08_2T2R_sect3,40,MED_0105_sect3,L800
MED_0105_LM,8,B18_2T2R_sect3,50,MED_0105_sect3,L1800
MED_0105_LM,9,B21_2T2R_sect4,20,MED_0105_sect4,L2100
MED_0105_LM,10,B09&08_2T2R_sect4,40,MED_0105_sect4,L800
MED_0105_LM,11,B18_2T2R_sect4,20,MED_0105_sect4,L1800
MED_0126_LM,1,B09&08_2T2R_sect1,31,MED_0126_sect1,L800
MED_0126_LM,4,B09&08_2T2R_sect2,20,MED_0126_sect2,L800
MED_0126_LM,7,B09&08_2T2R_sect3,20,MED_0126_sect3,L800
MED_0106_LM,0,B21_2T2R_sect1,60,MED_0106_sect1,L2100
MED_0106_LM,1,B09_2T2R_sect1,70,MED_0106_sect1,
MED_0106_LM,2,B18_2T2R_sect1,60,MED_0106_sect1,L1800
MED_0106_LM,3,B21_2T2R_sect2,30,MED_0106_sect2,L2100
MED_0106_LM,4,B09_2T2R_sect2,30,MED_0106_sect2,
MED_0106_LM,5,B18_2T2R_sect2,-1,MED_0106_sect2,L1800
MED_0106_LM,6,B21_2T2R_sect3,60,MED_0106_sect3,L2100
MED_0106_LM,7,B09_2T2R_sect3,70,MED_0106_sect3,
MED_0106_LM,8,B18_2T2R_sect3,-1,MED_0106_sect3,L1800
MED_0106_LM,9,B21_2T2R_sect4,60,MED_0106_sect4,L2100
MED_0106_LM,10,B09_2T2R_sect4,-1,MED_0106_sect4,
MED_0106_LM,11,B18_2T2R_sect4,60,MED_0106_sect4,L1800
MED_0111_LM,0,B21_2T2R_sect1,60,MED_0111_sect1,L2100
MED_0111_LM,1,B09&08_2T2R_sect1,20,MED_0111_sect1,L800
MED_0111_LM,2,B18_2T2R_sect1,10,MED_0111_sect1,L1800
MED_0111_LM,3,B21_2T2R_sect2,60,MED_0111_sect2,L2100
MED_0111_LM,4,B09&08_2T2R_sect2,20,MED_0111_sect2,L800
MED_0111_LM,5,B18_2T2R_sect2,10,MED_0111_sect2,L1800
MED_0111_LM,6,B21_2T2R_sect3,57,MED_0111_sect3,L2100
MED_0111_LM,7,B09&08_2T2R_sect3,50,MED_0111_sect3,L800
MED_0111_LM,8,B18_2T2R_sect3,40,MED_0111_sect3,L1800
MED_0113_LM,0,B21_2T2R_sect1,40,MED_0113_sect1,L2100
MED_0113_LM,1,B09&08_2T2R_sect1,60,MED_0113_sect1,L800
MED_0113_LM,2,B18_2T2R_sect1,60,MED_0113_sect1,L1800
MED_0113_LM,3,B21_2T2R_sect2,60,MED_0113_sect2,L2100
MED_0113_LM,4,B09&08_2T2R_sect2,80,MED_0113_sect2,L800
MED_0113_LM,5,B18_2T2R_sect2,60,MED_0113_sect2,L1800
MED_0113_LM,6,B21_2T2R_sect3,40,MED_0113_sect3,L2100
MED_0113_LM,7,B09&08_2T2R_sect3,80,MED_0113_sect3,L800
MED_0113_LM,8,B18_2T2R_sect3,60,MED_0113_sect3,L1800
MED_0114_LM,0,B21&18_Main_2T2R_sect1,60,MED_0114_sect1,"['L2100', 'L1800']"
MED_0114_LM,1,B09&08_2T2R_sect1,60,MED_0114_sect1,L800
MED_0114_LM,3,B21_2T2R_sect2,20,MED_0114_sect2,L2100
MED_0114_LM,4,B09_2T2R_sect2,40,MED_0114_sect2,
MED_0114_LM,5,B18_2T2R_sect2,60,MED_0114_sect2,L1800
MED_0114_LM,6,B21&18_Main_2T2R_sect3,60,MED_0114_sect3,"['L2100', 'L1800']"
MED_0114_LM,7,B09&08_2T2R_sect3,60,MED_0114_sect3,L800
MED_0114_LM,9,B21&18_Main_2T2R_sect4,60,MED_0114_sect4,"['L2100', 'L1800']"
MED_0114_LM,10,B09&08_2T2R_sect4,60,MED_0114_sect4,L800
MED_0114_LM,11,B21&18_Div_2T2R_sect4,60,MED_0114_sect4,"['L2100', 'L1800']"
MED_0112,1,B09_2T2R_sect1,20,MED_0112_sect1,
MED_0112,2,B18_2T2R_sect1,20,MED_0112_sect1,L1800
MED_0112,3,B21_2T2R_sect2,20,MED_0112_sect2,L2100
MED_0112,4,B09_2T2R_sect2,20,MED_0112_sect2,
MED_0112,5,B18_2T2R_sect2,10,MED_0112_sect2,L1800
MED_0112,6,B21_2T2R_sect3,10,MED_0112_sect3,L2100
MED_0112,7,B09_2T2R_sect3,20,MED_0112_sect3,
MED_0112,8,B18_2T2R_sect3,20,MED_0112_sect3,L1800
MED_0147_LM,1,B09&08_2T2R_sect1,20,MED_0147_sect1,L800
MED_0147_LM,4,B09&08_2T2R_sect2,20,MED_0147_sect2,L800
MED_0147_LM,7,B09&08_2T2R_sect3,20,MED_0147_sect3,L800
MED_0147_LM,10,B09&08_2T2R_sect4,20,MED_0147_sect4,L800
MED_0120_BH_TR,0,B21_2T2R_sect1,100,MED_0120_sect1,L2100
MED_0120_BH_TR,1,B09_2T2R_sect1,20,MED_0120_sect1,
MED_0120_BH_TR,2,B18_2T2R_sect1,100,MED_0120_sect1,L1800
MED_0120_BH_TR,3,B21_2T2R_sect2,100,MED_0120_sect2,L2100
MED_0120_BH_TR,4,B09_2T2R_sect2,40,MED_0120_sect2,
MED_0120_BH_TR,5,B18_2T2R_sect2,49,MED_0120_sect2,L1800
MED_0120_BH_TR,6,B21_2T2R_sect3,100,MED_0120_sect3,L2100
MED_0120_BH_TR,7,B09_2T2R_sect3,20,MED_0120_sect3,
MED_0120_BH_TR,8,B18_2T2R_sect3,100,MED_0120_sect3,L1800
MED_0118_BO_TR,0,B21_2T2R_sect1,20,MED_0118_sect1,L2100
MED_0118_BO_TR,1,B09&08_2T2R_sect1,0,MED_0118_sect1,L800
MED_0118_BO_TR,2,B18_2T2R_sect1,20,MED_0118_sect1,L1800
MED_0118_BO_TR,3,B21_2T2R_sect2,20,MED_0118_sect2,L2100
MED_0118_BO_TR,4,B09&08_2T2R_sect2,0,MED_0118_sect2,L800
MED_0118_BO_TR,5,B18_2T2R_sect2,20,MED_0118_sect2,L1800
MED_0118_BO_TR,6,B21_2T2R_sect3,20,MED_0118_sect3,L2100
MED_0118_BO_TR,7,B09&08_2T2R_sect3,0,MED_0118_sect3,L800
MED_0118_BO_TR,8,B18_2T2R_sect3,20,MED_0118_sect3,L1800
MED_0182,0,B21&18_Div_sect1,-1,MED_0182_sect1,"['L2100', 'L1800']"
MED_0182,1,B09&08_2T2R_sect1,-1,MED_0182_sect1,L800
MED_0182,2,B21&18_Main_sect1,-1,MED_0182_sect1,"['L2100', 'L1800']"
MED_0182,3,B21&18_Div_sect2,-1,MED_0182_sect2,"['L2100', 'L1800']"
MED_0182,4,B09&08_2T2R_sect2,-1,MED_0182_sect2,L800
MED_0182,5,B21&18_Main_sect2,-1,MED_0182_sect2,"['L2100', 'L1800']"
MED_0182,6,B21&18_Div_sect3,-1,MED_0182_sect3,"['L2100', 'L1800']"
MED_0182,7,B09&08_2T2R_sect3,-1,MED_0182_sect3,L800
MED_0182,8,B21&18_Main_sect3,-1,MED_0182_sect3,"['L2100', 'L1800']"
MED_0115_LM,0,B08_2T2R_sect1,20,MED_0115_sect1,L800
MED_0115_LM,1,B09_2T2R_sect1,40,MED_0115_sect1,
MED_0115_LM,2,B18_2T2R_sect1,20,MED_0115_sect1,L1800
MED_0115_LM,3,B08_2T2R_sect2,20,MED_0115_sect2,L800
MED_0115_LM,4,B09_2T2R_sect2,40,MED_0115_sect2,
MED_0115_LM,5,B18_2T2R_sect2,20,MED_0115_sect2,L1800
MED_0115_LM,6,B08_2T2R_sect3,50,MED_0115_sect3,L800
MED_0115_LM,7,B09_2T2R_sect3,50,MED_0115_sect3,
MED_0115_LM,8,B18_2T2R_sect3,99,MED_0115_sect3,L1800
MED_0115_LM,9,B21_2T2R_sect1,20,MED_0115_sect1,L2100
MED_0151_LM,0,B09&08_2T2R_sect1,20,MED_0151_sect1,L800
MED_0151_LM,1,B09&08_2T2R_sect2,20,MED_0151_sect2,L800
MED_0151_LM,2,B09&08_2T2R_sect3,10,MED_0151_sect3,L800
MED_0151_LM,3,B18_2T2R_sect3,20,MED_0151_sect3,L1800
MED_0151_LM,4,B18_2T2R_sect2,20,MED_0151_sect2,L1800
MED_0140_LM,0,B09_2T2R_sect1,0,MED_0140_sect1,
MED_0140_LM,1,B08_2T2R_sect1,0,MED_0140_sect1,L800
MED_0140_LM,2,B09_2T2R_sect2,0,MED_0140_sect2,
MED_0140_LM,3,B08_2T2R_sect2,0,MED_0140_sect2,L800
MED_0140_LM,4,B09_2T2R_sect3,0,MED_0140_sect3,
MED_0140_LM,5,B08_2T2R_sect3,0,MED_0140_sect3,L800
MED_0140_LM,6,B09_2T2R_sect4,0,MED_0140_sect4,
MED_0140_LM,7,B08_2T2R_sect4,0,MED_0140_sect4,L800
MED_0117_LM,0,B21_2T2R_sect1,40,MED_0117_sect1,L2100
MED_0117_LM,1,B09_2T2R_sect1,30,MED_0117_sect1,
MED_0117_LM,2,B18_2T2R_sect1,40,MED_0117_sect1,L1800
MED_0117_LM,3,B21_2T2R_sect2,20,MED_0117_sect2,L2100
MED_0117_LM,4,B09_2T2R_sect2,60,MED_0117_sect2,
MED_0117_LM,5,B18_2T2R_sect2,40,MED_0117_sect2,L1800
MED_0117_LM,6,B21_2T2R_sect3,0,MED_0117_sect3,L2100
MED_0117_LM,7,B09_2T2R_sect3,40,MED_0117_sect3,
MED_0117_LM,8,B18_2T2R_sect3,40,MED_0117_sect3,L1800
MED_0117_LM,9,B21_2T2R_sect4,23,MED_0117_sect4,L2100
MED_0117_LM,10,B09_2T2R_sect4,40,MED_0117_sect4,
MED_0117_LM,11,B18_2T2R_sect4,20,MED_0117_sect4,L1800
MED_0117_LM,12,B08_2T2R_sect4,40,MED_0117_sect4,L800
MED_0128_BO_TR,0,B21_2T2R_sect1,20,MED_0128_sect1,L2100
MED_0128_BO_TR,1,B09&08_2T2R_sect1,20,MED_0128_sect1,L800
MED_0128_BO_TR,2,B18_2T2R_sect1,20,MED_0128_sect1,L1800
MED_0128_BO_TR,3,B21_2T2R_sect2,40,MED_0128_sect2,L2100
MED_0128_BO_TR,4,B09&08_2T2R_sect2,30,MED_0128_sect2,L800
MED_0128_BO_TR,5,B18_2T2R_sect2,40,MED_0128_sect2,L1800
MED_0128_BO_TR,6,B21_2T2R_sect3,20,MED_0128_sect3,L2100
MED_0128_BO_TR,7,B09&08_2T2R_sect3,30,MED_0128_sect3,L800
MED_0128_BO_TR,8,B18_2T2R_sect3,20,MED_0128_sect3,L1800
MED_0133_BO_RO,0,B21_2T2R_sect1,40,MED_0133_sect1,L2100
MED_0133_BO_RO,1,B09&08_2T2R_sect1,30,MED_0133_sect1,L800
MED_0133_BO_RO,2,B18_2T2R_sect1,40,MED_0133_sect1,L1800
MED_0133_BO_RO,3,B21_2T2R_sect2,20,MED_0133_sect2,L2100
MED_0133_BO_RO,4,B09&08_2T2R_sect2,40,MED_0133_sect2,L800
MED_0133_BO_RO,5,B18_2T2R_sect2,60,MED_0133_sect2,L1800
MED_0125_LM,0,B21_2T2R_sect1,40,MED_0125_sect1,L2100
MED_0125_LM,1,B09&08_2T2R_sect1,40,MED_0125_sect1,L800
MED_0125_LM,2,B18_2T2R_sect1,80,MED_0125_sect1,L1800
MED_0125_LM,3,B21_2T2R_sect2,40,MED_0125_sect2,L2100
MED_0125_LM,4,B09&08_2T2R_sect2,40,MED_0125_sect2,L800
MED_0125_LM,5,B18_2T2R_sect2,38,MED_0125_sect2,L1800
MED_0125_LM,6,B21_2T2R_sect3,40,MED_0125_sect3,L2100
MED_0125_LM,7,B09&08_2T2R_sect3,60,MED_0125_sect3,L800
MED_0125_LM,8,B18_2T2R_sect3,30,MED_0125_sect3,L1800
MED_0143_LM,0,B21_2T2R_sect1,20,MED_0143_sect1,L2100
MED_0143_LM,1,B09&08_2T2R_sect1,20,MED_0143_sect1,L800
MED_0143_LM,2,B18_2T2R_sect1,20,MED_0143_sect1,L1800
MED_0143_LM,3,B21_2T2R_sect2,20,MED_0143_sect2,L2100
MED_0143_LM,4,B09&08_2T2R_sect2,40,MED_0143_sect2,L800
MED_0143_LM,5,B18_2T2R_sect2,20,MED_0143_sect2,L1800
MED_0143_LM,6,B21_2T2R_sect3,20,MED_0143_sect3,L2100
MED_0143_LM,7,B09&08_2T2R_sect3,40,MED_0143_sect3,L800
MED_0143_LM,8,B18_2T2R_sect3,20,MED_0143_sect3,L1800
MED_0121_BO_TR,0,B21_2T2R_sect1,40,MED_0121_sect1,L2100
MED_0121_BO_TR,1,B09_2T2R_sect1,60,MED_0121_sect1,
MED_0121_BO_TR,2,B18_2T2R_sect1,40,MED_0121_sect1,L1800
MED_0121_BO_TR,3,B08_2T2R_sect1,60,MED_0121_sect1,L800
MED_0121_BO_TR,4,B21_2T2R_sect2,40,MED_0121_sect2,L2100
MED_0121_BO_TR,5,B09_2T2R_sect2,60,MED_0121_sect2,
MED_0121_BO_TR,6,B18_2T2R_sect2,40,MED_0121_sect2,L1800
